PK,실소유(연)면적,공부면적,건물구분,건물용도,준공년도,20년 4월,20년 5월,20년 6월,20년 7월,20년 8월,20년 9월,20년 10월,20년 11월,20년 12월,21년 1월,21년 2월,21년 3월,21년 4월,21년 5월,21년 6월,21년 7월,21년 8월,21년 9월,평균
11710-315,59229.75,59229.75,기타,문화 및 집회시설,,0.065528277,0.062364611,0.060749122,0.060816434,0.065932149,0.041194972,0.070913241,0.084476618,0.086428668,0.092520408,0.093967617,0.077408853,0.077678102,0.129373753,0.0871691,0.030727949,0.033285807,0.033319463,1.253855144
11710-315,22479.34,22479.34,기타,운동시설,,0.065528277,0.062364611,0.060749122,0.060816434,0.065932149,0.041194972,0.070913241,0.084476618,0.086428668,0.092520408,0.093967617,0.077408853,0.077678102,0.129373753,0.0871691,0.030727949,0.033285807,0.033319463,1.253855144
11710-325,4536.01,4631.87,기타,운동시설,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11710-325,1487.94,1487.94,기타,문화 및 집회시설,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11710-100464945,4331.79,4331.79,기타,판매 및 영업시설,,0.660235145,0.291392242,0.28186962,0.282504461,0.278695412,0.45708587,0.570087654,0.505968664,0.549137885,0.522474543,0.655791255,0.550407568,0.47867048,1.065264013,1.030982573,0.528188116,0.528822958,0.519300335,9.756878794
11710-1891,2314.68,2314.68,기타,문화 및 집회시설,19860430,28.00033007,25.28678824,26.59960072,25.35450797,25.13115164,26.65425174,27.08433149,35.10496236,44.86729739,44.51087771,43.07569447,32.39142052,32.2298436,56.45687732,59.28209732,30.88851754,31.04653027,32.65635915,626.6214395
11710-310,1151.77,1151.77,기타,공공용시설,,20.17059377,17.73558516,22.13162372,27.57556401,114.5029488,49.57695718,17.25100633,20.98377762,35.0925931,33.4132246,35.72860282,24.62417608,21.27452492,37.23988304,44.34199151,36.00874995,26.31868767,31.70205561,615.6725459
11710-100464942,4285.52,4285.52,기타,판매 및 영업시설,,9.853238347,9.273145383,9.608110568,9.422018798,9.713348672,9.663296403,9.339240046,10.05216403,9.097320745,8.985665684,11.64036103,10.33515186,9.398276055,17.63508279,18.22800967,8.908662193,10.45964084,8.227822995,189.8405561
11710-303,9918.7,9918.7,사무소,자동차관련시설,,22.29499816,17.80716627,20.54623079,21.69757299,44.00296115,33.48113506,18.61953462,24.0522074,37.81896128,44.85753889,44.46856316,30.83103494,24.16065306,38.44820584,45.65627037,27.06725638,31.21871192,27.56857402,554.5975763
11710-303,1009.46,1009.46,기타,공공용시설,,22.29499816,17.80716627,20.54623079,21.69757299,44.00296115,33.48113506,18.61953462,24.0522074,37.81896128,44.85753889,44.46856316,30.83103494,24.16065306,38.44820584,45.65627037,27.06725638,31.21871192,27.56857402,554.5975763
11710-303,1464.74,1464.74,기타,판매 및 영업시설,,22.29499816,17.80716627,20.54623079,21.69757299,44.00296115,33.48113506,18.61953462,24.0522074,37.81896128,44.85753889,44.46856316,30.83103494,24.16065306,38.44820584,45.65627037,27.06725638,31.21871192,27.56857402,554.5975763
11710-8614,1198.88,1198.88,기타,공공용시설,19931231,13.92341185,11.77870179,9.932186708,10.85200354,82.98307587,17.01087682,11.56308388,14.40740524,17.44440645,21.62143,23.91982517,18.22200721,12.96230649,20.86906112,16.84113506,9.549120846,11.67548045,11.12267283,336.6781913
11710-233,13260.57,13260.57,기타,숙박시설,19831021,2.979038608,2.807119151,2.787625268,2.696584687,2.714626898,2.422011271,2.565104667,2.877214177,3.139966834,1.704677853,0,1.268761448,1.031101981,0.763994308,0.72002938,0.456654578,0.59684463,0.401491037,31.93284678
11710-376,2661.8,2661.8,기타,제1종 근린생활시설,,4.840375203,4.131087411,4.048208675,3.998738421,9.666616048,5.175744974,4.096393986,3.125620568,4.330895838,5.28175266,7.037625428,5.423738713,4.905907227,8.821124441,9.269569077,4.682969851,5.687151752,5.215578165,99.73909844
11710-22338,1297.1,1297.1,기타,미등록,19870309,2.47629327,2.315164598,2.330005397,2.289723229,2.416930075,2.459332357,2.300323799,1.579485005,0.551229666,0.551229666,1.751214247,11.08395652,15.94749827,20.70503431,21.97286254,14.31077018,18.05277157,16.57505204,139.6688767
11710-154,3115.8,3115.8,기타,의료시설,,17.14516565,15.80180269,19.53714525,20.32219069,21.80499131,21.92345665,14.82573898,17.71878729,21.03865093,24.73261564,23.13305013,17.63206386,17.23075544,31.43922764,36.72879012,22.85644206,28.33248826,20.70139314,392.9047557
11710-16978,5011.15,5011.15,기타,제1종 근린생활시설,19871120,0.165747925,0.180160788,0.189940945,0.230091063,0.234723769,0.253769338,0.177587062,0.186337729,0.24090071,0.218251926,0.377822909,0.252739848,0.1894262,0.373704948,0.38502934,0.21464871,0.28619828,0.269211691,4.426293181
11710-340,3906.76,3906.76,기타,자동차관련시설,20030103,47.38005406,41.54395202,43.40578894,42.50337876,46.49383377,44.98676653,40.7597984,49.40519766,61.45469647,73.91738935,66.6460187,50.15345197,45.57664151,78.52235612,78.85319293,42.38019484,46.55577768,42.99470661,943.5331963
11710-100227980,4078.28,4078.28,사무소,자동차관련시설,20091210,15.44021009,12.55014369,10.61421727,11.2116505,11.05116618,11.86033083,9.723461852,10.66748727,13.039014,15.69509695,17.00998951,13.25411693,12.6047623,21.39296468,20.30328962,9.847533764,11.22176506,10.67895044,238.1661509
11710-100229193,1559.28,1559.28,사무소,자동차관련시설,,26.68536033,21.70402142,21.3153301,21.55535147,23.82122479,22.88084258,21.41384633,26.79641499,35.66108462,44.61531447,41.65803632,31.02544813,29.27544161,46.89730863,48.05084415,24.79205747,25.35270439,22.50110729,536.0017391
11710-100237017,1149.75,1149.75,기타,공공용시설,,5.332954775,5.770918109,7.258718707,3.400817156,4.358691226,4.288580671,4.606354483,10.55573582,9.496793291,6.942765948,7.808676823,10.21975148,10.61218848,17.52581757,14.44641633,6.915450148,5.932081332,4.557186042,140.0298984
11710-100232317,19298,19423.06,기타,문화 및 집회시설,20110104,8.992584073,10.72302716,14.9851388,19.77705882,21.94528051,15.94239013,10.38860509,10.00321268,12.37786425,15.7039622,11.85003805,11.10941067,9.599697473,21.94613001,32.82461672,22.84660604,22.03221326,18.00583945,291.0536754
11710-11603,1024.17,1024.17,사무소,공공용시설,19880614,16.09181093,11.72046633,8.487604597,7.886141949,8.804446527,11.26936934,6.828212113,7.802903815,13.8255856,17.77805442,24.53645391,14.50223107,14.73046467,17.70555669,14.8056475,7.679389164,10.45309861,8.560102327,223.4675396
11710-561,7370.91,7370.91,사무소,운동시설,,17.8968858,17.20202154,18.00738308,17.15178034,26.11925147,20.98263059,16.85801116,22.74240813,24.14448831,21.91100797,27.29699882,23.51138234,24.0697107,38.74047678,42.11681938,27.48627964,30.55049249,25.21490976,442.0029383
11710-23139,12886.16,12886.16,사무소,자동차관련시설,20040723,10.07175528,8.091335976,10.74804286,12.73016942,12.56051066,12.9913799,8.545466609,9.631709524,11.73761229,13.1326555,13.1796051,10.92922562,10.82550969,17.43964067,21.73894318,12.8176664,13.66660045,13.26774229,224.1055714
11710-5805,2227.91,2227.91,사무소,교육연구 및 복지시설,19930203,19.02146729,13.30323694,15.4713174,17.24919953,20.42786562,20.38482216,12.57430526,20.47465199,27.36067019,37.06603514,42.58869845,27.89216337,16.12632661,25.93087867,33.18276628,20.49617373,27.67694606,20.22200559,417.4495303
11710-13811,4621.22,3757.88,사무소,업무시설,19950110,18.50404222,14.8306075,15.98684979,17.87444657,21.08371815,19.4764045,13.13760219,17.94942677,26.74769866,37.22112343,30.73236072,22.99214277,18.16960673,30.11466669,31.23103856,21.81150216,25.17251938,20.10183458,403.1375914
11740-4142,4103.66,4103.66,기타,교육연구 및 복지시설,20030425,11.13292768,8.715756179,9.659974267,13.53133544,15.30316839,16.67292125,10.75631266,11.44789042,13.0481692,15.58797512,15.84798692,12.30834182,11.68243714,20.80228381,23.87685627,14.67726371,16.98051252,14.99289658,257.0250094
11740-14488,1549.53,1549.53,기타,공공용시설,19941210,3.274379973,4.884061619,4.245158209,9.894129188,61.54946984,6.131697999,4.724335766,5.39873381,10.22955348,17.04984737,15.46323724,10.78149503,1.760533839,6.357088924,12.24919814,4.946177228,4.878737424,5.214161714,189.0319968
11740-357,5063.15,5063.15,사무소,교육연구 및 복지시설,,9.54289143,10.00928384,13.68805871,19.50935281,16.51899548,15.38257126,9.386729101,13.1558035,22.45688769,23.38641428,27.06821465,17.19391464,14.65016761,25.06789391,25.20427412,16.95559836,11.78269211,14.6206108,305.5803543
11740-357,3895.22,3895.22,기타,교육연구 및 복지시설,,9.54289143,10.00928384,13.68805871,19.50935281,16.51899548,15.38257126,9.386729101,13.1558035,22.45688769,23.38641428,27.06821465,17.19391464,14.65016761,25.06789391,25.20427412,16.95559836,11.78269211,14.6206108,305.5803543
11740-357,2203.81,2203.81,기타,교육연구 및 복지시설,,9.54289143,10.00928384,13.68805871,19.50935281,16.51899548,15.38257126,9.386729101,13.1558035,22.45688769,23.38641428,27.06821465,17.19391464,14.65016761,25.06789391,25.20427412,16.95559836,11.78269211,14.6206108,305.5803543
11740-358,3572.8,3572.78,기타,교육연구 및 복지시설,,11.56256473,10.07009947,11.08380589,13.79779891,13.3736894,15.46806688,9.539000442,10.68355734,14.43511775,21.97441488,20.20177565,14.43203892,13.33443425,24.6522316,25.55125141,15.96760786,25.84297102,18.52688943,290.4973158
11740-387,4070.68,4070.68,기타,교육연구 및 복지시설,,24.73654308,21.22867144,10.38910869,12.78250027,25.86897829,23.66490341,18.14290362,24.74536316,26.71728094,21.69141062,20.29437302,15.09745615,22.75108017,41.1727613,38.70439904,21.80796167,28.68919872,25.9370189,424.4219125
11740-387,1914.28,1914.28,기타,운동시설,,24.73654308,21.22867144,10.38910869,12.78250027,25.86897829,23.66490341,18.14290362,24.74536316,26.71728094,21.69141062,20.29437302,15.09745615,22.75108017,41.1727613,38.70439904,21.80796167,28.68919872,25.9370189,424.4219125
11740-387,1562.49,1562.49,기타,교육연구 및 복지시설,,24.73654308,21.22867144,10.38910869,12.78250027,25.86897829,23.66490341,18.14290362,24.74536316,26.71728094,21.69141062,20.29437302,15.09745615,22.75108017,41.1727613,38.70439904,21.80796167,28.68919872,25.9370189,424.4219125
11740-42,2081.25,3761.25,사무소,공공용시설,,0.094982368,0.091371288,0.094216382,0.088854474,0.071017923,0.07096321,0.07079907,0.075121424,0.07457429,0.077419384,0.076653398,0.065273022,0.070908496,0.133500564,0.156808449,0.089894027,0.094052241,0.096076635,1.592486645
11740-42,3593.49,3593.49,기타,공공용시설,,0.094982368,0.091371288,0.094216382,0.088854474,0.071017923,0.07096321,0.07079907,0.075121424,0.07457429,0.077419384,0.076653398,0.065273022,0.070908496,0.133500564,0.156808449,0.089894027,0.094052241,0.096076635,1.592486645
11740-42,16912.98,16912.98,기타,공공용시설,,0.094982368,0.091371288,0.094216382,0.088854474,0.071017923,0.07096321,0.07079907,0.075121424,0.07457429,0.077419384,0.076653398,0.065273022,0.070908496,0.133500564,0.156808449,0.089894027,0.094052241,0.096076635,1.592486645
11740-42,16912.98,16912.98,기타,공공용시설,,0.094982368,0.091371288,0.094216382,0.088854474,0.071017923,0.07096321,0.07079907,0.075121424,0.07457429,0.077419384,0.076653398,0.065273022,0.070908496,0.133500564,0.156808449,0.089894027,0.094052241,0.096076635,1.592486645
11740-42,2179,2179,기타,공공용시설,,0.094982368,0.091371288,0.094216382,0.088854474,0.071017923,0.07096321,0.07079907,0.075121424,0.07457429,0.077419384,0.076653398,0.065273022,0.070908496,0.133500564,0.156808449,0.089894027,0.094052241,0.096076635,1.592486645
11740-42,1020,1020,기타,공공용시설,,0.094982368,0.091371288,0.094216382,0.088854474,0.071017923,0.07096321,0.07079907,0.075121424,0.07457429,0.077419384,0.076653398,0.065273022,0.070908496,0.133500564,0.156808449,0.089894027,0.094052241,0.096076635,1.592486645
11740-42,1512,1512,기타,공공용시설,,0.094982368,0.091371288,0.094216382,0.088854474,0.071017923,0.07096321,0.07079907,0.075121424,0.07457429,0.077419384,0.076653398,0.065273022,0.070908496,0.133500564,0.156808449,0.089894027,0.094052241,0.096076635,1.592486645
11740-42,2775.24,2775.24,기타,공공용시설,,0.094982368,0.091371288,0.094216382,0.088854474,0.071017923,0.07096321,0.07079907,0.075121424,0.07457429,0.077419384,0.076653398,0.065273022,0.070908496,0.133500564,0.156808449,0.089894027,0.094052241,0.096076635,1.592486645
11740-484,1366.25,1366.25,기타,문화 및 집회시설,,20.49713311,22.16243055,31.25169388,29.60502913,38.35541026,33.25005082,32.15537977,24.04433312,36.44672319,43.94172623,41.30519937,38.17490599,27.85355546,47.68340504,73.81809404,39.18456535,41.95850837,40.66120672,662.3493504
11740-11136,3385.27,3385.27,사무소,자동차관련시설,20020402,20.28014014,18.13474258,20.324819,21.6205059,22.05348466,23.75859237,19.18591427,18.18835721,19.25008936,19.92352161,21.68386864,19.2679609,17.76350188,34.76665081,37.56760908,20.66519066,24.07865547,21.62456761,400.1381722
11740-21095,3819,3819,사무소,업무시설,19851214,21.0741206,17.20918119,16.08033739,21.85464359,21.6904352,24.07536654,14.89391401,17.59304496,25.61011074,58.00181463,49.19071954,24.48908638,18.52498087,33.14165995,32.98669272,21.51556393,30.25557313,22.95078789,471.1380333
11740-10898,3344.67,3344.67,사무소,업무시설,19910729,16.56329324,12.59287164,13.91908619,18.99126072,19.87266307,21.3731848,12.72689084,14.87777568,17.53760461,21.83197445,21.86815142,15.81015466,15.42125232,25.8139069,27.33662813,19.57173652,23.46487097,21.21449949,340.7878057
11740-100241074,5815.55,6744.85,기타,자동차관련시설,20170731,5.175578404,5.398192695,6.388133168,6.532465511,7.1367043,6.06807416,3.786481538,4.048236803,4.156689919,5.086288057,6.794220776,5.061824948,5.234697584,9.697991801,10.47428779,5.946574053,6.754264365,6.064404694,109.8051106
11740-4331,2961.28,2961.28,기타,자동차관련시설,20020430,128.556148,119.6977321,132.7369415,144.1333646,144.5577588,129.5572354,130.1227847,167.3041725,214.5892992,243.4286018,198.8634982,176.6166995,153.4886097,306.0337084,318.1600524,183.9428389,183.9957721,156.3692896,3232.154507
11740-100203172,5125,5125,사무소,기타,20120622,7.462084559,5.401950494,5.947564126,8.021110522,12.96489578,11.3269819,8.239463273,11.86293866,16.54491521,17.40705986,18.87705136,14.74176141,13.80933615,20.11527777,22.97371378,14.31471279,18.14903002,15.10282137,243.262669
